,subject,number,exam,title,CRN,time,location,instructor,foundation,division,area,connection,textbook,seats,special_info
74,BIO,"ClassNumber(num='BIO-320 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=BIO&crse_numb_in=320&crn_in=10271&seq_numb_in=A')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=BIO-320 A&term_code=201910&term_desc=Fall 2018&crn=10271')",Evolution of Invertebrates,10271,M W F 9:30 AM - 10:20 AM,Location info TBA,"[ClassInstructor(name='Dyer, Betsey', link='https://wheatoncollege.edu/academics/faculty-directory/betsey-dexter-dyer/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=BIO&course-1=320&section-1=A,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Prerequisite: At least one 200 level Biology course or Permission of Instructor. Lab section must be selected with lecture. Limited to 16. 
75,BIO,"ClassNumber(num='BIO-320 L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=BIO&crse_numb_in=320&crn_in=10272&seq_numb_in=L')","ClassExam(letter='', link='')",Evolution of Invertebrates Lab,10272,W 2:00 PM - 4:50 PM,Location info TBA,"[ClassInstructor(name='Dyer, Betsey', link='https://wheatoncollege.edu/academics/faculty-directory/betsey-dexter-dyer/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=BIO&course-1=320&section-1=L,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. Limited to 16. 
76,BIO,"ClassNumber(num='BIO-324 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=BIO&crse_numb_in=324&crn_in=10056&seq_numb_in=A')","ClassExam(letter='C', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C&course=BIO-324 A&term_code=201910&term_desc=Fall 2018&crn=10056')",Neurobiology,10056,M W F 10:30 AM - 11:20 AM,Location info TBA,"[ClassInstructor(name='Morris, Robert L.', link='https://wheatoncollege.edu/academics/faculty-directory/robert-l-morris/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=BIO&course-1=324&section-1=A,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Prerequisites: BIO 112 and any one of the following: BIO 211 or BIO 219 or BIO 221 or BIO 226 or BIO 244 or BIO 254 or BIO 255 or Permission of Instructor.  A lab section must be selected with the course.  Limited to 20. 
77,BIO,"ClassNumber(num='BIO-324 L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=BIO&crse_numb_in=324&crn_in=10057&seq_numb_in=L')","ClassExam(letter='', link='')",Neurobiology Lab,10057,W 2:00 PM - 4:50 PM,Location info TBA,"[ClassInstructor(name='Morris, Robert L.', link='https://wheatoncollege.edu/academics/faculty-directory/robert-l-morris/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=BIO&course-1=324&section-1=L,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. Limited to 20. 
78,BIO,"ClassNumber(num='BIO-398 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=BIO&crse_numb_in=398&crn_in=10061&seq_numb_in=A01')","ClassExam(letter='I', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I&course=BIO-398 A01&term_code=201910&term_desc=Fall 2018&crn=10061')",Biology of Aging,10061,T R 12:30 PM - 1:50 PM,Location info TBA,"[ClassInstructor(name='Ranjan, Ravi', link='https://wheatoncollege.edu/academics/faculty-directory/Ravi-Ranjan/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=BIO&course-1=398&section-1=A01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Limited to 16 
79,BIO,"ClassNumber(num='BIO-401 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=BIO&crse_numb_in=401&crn_in=10058&seq_numb_in=A')","ClassExam(letter='K', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K&course=BIO-401 A&term_code=201910&term_desc=Fall 2018&crn=10058')",Senior Seminar,10058,M 2:00 PM - 4:50 PM,Location info TBA,"[ClassInstructor(name='Dyer, Betsey', link='https://wheatoncollege.edu/academics/faculty-directory/betsey-dexter-dyer/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=BIO&course-1=401&section-1=A,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Open to Seniors. Limited to 14. 
80,MGMT,"ClassNumber(num='MGMT-111 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=111&crn_in=10408&seq_numb_in=A01')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=MGMT-111 A01&term_code=201910&term_desc=Fall 2018&crn=10408')",Fundamentals of Business,10408,M W F 9:30 AM - 10:20 AM,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=111&section-1=A01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",10 seats reserved for Sophomores and 25 seats reserved for First Year students. Limited to 35. 
81,MGMT,"ClassNumber(num='MGMT-111 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=111&crn_in=10409&seq_numb_in=A02')","ClassExam(letter='C', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C&course=MGMT-111 A02&term_code=201910&term_desc=Fall 2018&crn=10409')",Fundamentals of Business,10409,M W F 10:30 AM - 11:20 AM,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=111&section-1=A02,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",10 seats reserved for Sophomores and 25 seats reserved for First Year students. Limited to 35. 
82,MGMT,"ClassNumber(num='MGMT-111 A03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=111&crn_in=10410&seq_numb_in=A03')","ClassExam(letter='I', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I&course=MGMT-111 A03&term_code=201910&term_desc=Fall 2018&crn=10410')",Fundamentals of Business,10410,T R 12:30 PM - 1:50 PM,Location info TBA,"[ClassInstructor(name='Marchand, Donna', link='https://wheatoncollege.edu/academics/faculty-directory/Donna-Marchand/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=111&section-1=A03,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",10 seats reserved for Sophomores and 25 seats reserved for First Year students. Limited to 35. 
83,MGMT,"ClassNumber(num='MGMT-210 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=210&crn_in=10411&seq_numb_in=A01')","ClassExam(letter='N', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N&course=MGMT-210 A01&term_code=201910&term_desc=Fall 2018&crn=10411')",Business & Mgmt Responsibility,10411,T R 11:00 AM - 12:20 PM,Location info TBA,"[ClassInstructor(name='Marchand, Donna', link='https://wheatoncollege.edu/academics/faculty-directory/Donna-Marchand/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=210&section-1=A01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')","Prerequisite: MGMT 111. Open to Seniors, Juniors and Sophomores. Limited to 35. "
84,MGMT,"ClassNumber(num='MGMT-210 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=210&crn_in=10412&seq_numb_in=A02')","ClassExam(letter='C', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C&course=MGMT-210 A02&term_code=201910&term_desc=Fall 2018&crn=10412')",Business & Mgmt Responsibility,10412,M W F 10:30 AM - 11:20 AM,Location info TBA,[],,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=210&section-1=A02,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')","Prerequisite: MGMT 111. Open to Seniors, Juniors and Sophomores. Limited to 35. "
85,MGMT,"ClassNumber(num='MGMT-250 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=250&crn_in=10413&seq_numb_in=A01')","ClassExam(letter='F', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=F&course=MGMT-250 A01&term_code=201910&term_desc=Fall 2018&crn=10413')",Accounting,10413,T R 8:00 AM - 9:20 AM,Location info TBA,"[ClassInstructor(name='Hanno, Dennis M.', link='https://wheatoncollege.edu/academics/faculty-directory/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=250&section-1=A01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')","Prerequisite: MGMT 111. Open to Seniors, Juniors and Sophomores. Limited to 30. "
86,MGMT,"ClassNumber(num='MGMT-250 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=250&crn_in=10414&seq_numb_in=A02')","ClassExam(letter='M', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=M&course=MGMT-250 A02&term_code=201910&term_desc=Fall 2018&crn=10414')",Accounting,10414,T R 9:30 AM - 10:50 AM,Location info TBA,"[ClassInstructor(name='Marchand, Donna', link='https://wheatoncollege.edu/academics/faculty-directory/Donna-Marchand/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=250&section-1=A02,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')","Prerequisite: MGMT 111. Open to Seniors, Juniors and Sophomores. Limited to 30. "
87,MGMT,"ClassNumber(num='MGMT-320 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=320&crn_in=10415&seq_numb_in=A01')","ClassExam(letter='H', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=H&course=MGMT-320 A01&term_code=201910&term_desc=Fall 2018&crn=10415')",Organizational Behavior,10415,M W 12:30 PM - 1:50 PM,Location info TBA,[],,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=320&section-1=A01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Prerequisite: MGMT 111.  Open to Seniors and Juniors. Limited to 28. 
88,MGMT,"ClassNumber(num='MGMT-320 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=320&crn_in=10416&seq_numb_in=A02')","ClassExam(letter='O', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O&course=MGMT-320 A02&term_code=201910&term_desc=Fall 2018&crn=10416')",Organizational Behavior,10416,T R 2:00 PM - 3:20 PM,Location info TBA,[],,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=320&section-1=A02,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Prerequisite: MGMT 111.  Open to Seniors and Juniors. Limited to 28. 
89,MGMT,"ClassNumber(num='MGMT-350 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=350&crn_in=10417&seq_numb_in=A01')","ClassExam(letter='M', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=M&course=MGMT-350 A01&term_code=201910&term_desc=Fall 2018&crn=10417')",Marketing,10417,T R 9:30 AM - 10:50 AM,Location info TBA,"[ClassInstructor(name='Bray, Kenneth A.', link='https://wheatoncollege.edu/academics/faculty-directory/Kenneth-Bray/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=350&section-1=A01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Cross-listed with FNMS 350. Prerequisite: MGMT 250. Open to Seniors and Juniors. Limited to 25. 
90,MGMT,"ClassNumber(num='MGMT-350 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=350&crn_in=10418&seq_numb_in=A02')","ClassExam(letter='I', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I&course=MGMT-350 A02&term_code=201910&term_desc=Fall 2018&crn=10418')",Marketing,10418,T R 12:30 PM - 1:50 PM,Location info TBA,"[ClassInstructor(name='Bray, Kenneth A.', link='https://wheatoncollege.edu/academics/faculty-directory/Kenneth-Bray/')]",,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=350&section-1=A02,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Cross-listed with FNMS 350. Prerequisite: MGMT 250. Open to Seniors and Juniors. Limited to 25. 
91,MGMT,"ClassNumber(num='MGMT-350 A03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=350&crn_in=10419&seq_numb_in=A03')","ClassExam(letter='H', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=H&course=MGMT-350 A03&term_code=201910&term_desc=Fall 2018&crn=10419')",Marketing,10419,M W 12:30 PM - 1:50 PM,Location info TBA,[],,DVSS,ARSS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=350&section-1=A03,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Cross-listed with FNMS 350. Prerequisite: MGMT 250. Open to Seniors and Juniors. Limited to 25. 
92,MGMT,"ClassNumber(num='MGMT-401 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=401&crn_in=10420&seq_numb_in=A01')","ClassExam(letter='O', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O&course=MGMT-401 A01&term_code=201910&term_desc=Fall 2018&crn=10420')",Senior Seminar,10420,T 2:00 PM - 4:50 PM,Location info TBA,"[ClassInstructor(name='Bray, Kenneth A.', link='https://wheatoncollege.edu/academics/faculty-directory/Kenneth-Bray/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=401&section-1=A01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Prerequisites: MGMT 320 or 350. Open to Senior Majors. Limited to 15. 
93,MGMT,"ClassNumber(num='MGMT-401 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=MGMT&crse_numb_in=401&crn_in=10421&seq_numb_in=A02')","ClassExam(letter='K', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K&course=MGMT-401 A02&term_code=201910&term_desc=Fall 2018&crn=10421')",Senior Seminar,10421,W 2:00 PM - 4:50 PM,Location info TBA,"[ClassInstructor(name='Wu, Szu-Yin', link='https://wheatoncollege.edu/academics/faculty-directory/jennifer-wu/')]",,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=MGMT&course-1=401&section-1=A02,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Prerequisites: MGMT 320 or 350. Open to Senior Majors. Limited to 15. 
94,CHEM,"ClassNumber(num='CHEM-153 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=153&crn_in=10072&seq_numb_in=A01')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=CHEM-153 A01&term_code=201910&term_desc=Fall 2018&crn=10072')",Chemical Principles,10072,M W F 9:30 AM - 10:20 AM,Location info TBA,"[ClassInstructor(name='Evans, Matthew J.', link='https://wheatoncollege.edu/academics/faculty-directory/Matthew-Evans/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=153&section-1=A01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Prerequisite: Chemistry in secondary school. A lab section must be selected with the course. Limited to 42. 
95,CHEM,"ClassNumber(num='CHEM-153 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=153&crn_in=10063&seq_numb_in=A02')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=CHEM-153 A02&term_code=201910&term_desc=Fall 2018&crn=10063')",Chemical Principles,10063,M W F 9:30 AM - 10:20 AM,Location info TBA,"[ClassInstructor(name='Kalberg, Christopher S.', link='https://wheatoncollege.edu/academics/faculty-directory/Christopher-Kalberg/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=153&section-1=A02,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Prerequisite: Chemistry in secondary school. A lab section must be selected with the course. Limited to 84. 
96,CHEM,"ClassNumber(num='CHEM-153 A03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=153&crn_in=10405&seq_numb_in=A03')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=CHEM-153 A03&term_code=201910&term_desc=Fall 2018&crn=10405')",Chemical Principles,10405,M W F 9:30 AM - 10:20 AM,Location info TBA,"[ClassInstructor(name='Gaudet, Hilary T.', link='https://wheatoncollege.edu/academics/faculty-directory/hilary-magruder-gaudet/')]",,DVNS,ARNS,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=153&section-1=A03,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",Permission of Instructor. 
97,CHEM,"ClassNumber(num='CHEM-153 L01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=153&crn_in=10064&seq_numb_in=L01')","ClassExam(letter='', link='')",Chemical Principles Lab,10064,M 2:00 PM - 4:50 PM,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=153&section-1=L01,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. Limited to 18. 
98,CHEM,"ClassNumber(num='CHEM-153 L02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=153&crn_in=10065&seq_numb_in=L02')","ClassExam(letter='', link='')",Chemical Principles Lab,10065,T 2:00 PM - 4:50 PM,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=153&section-1=L02,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. Limited to 18. 
99,CHEM,"ClassNumber(num='CHEM-153 L03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=153&crn_in=10066&seq_numb_in=L03')","ClassExam(letter='', link='')",Chemical Principles Lab,10066,W 2:00 PM - 4:50 PM,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=153&section-1=L03,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. Limited to 18. 
100,CHEM,"ClassNumber(num='CHEM-153 L04', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=153&crn_in=10067&seq_numb_in=L04')","ClassExam(letter='', link='')",Chemical Principles Lab,10067,R 2:00 PM - 4:50 PM,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=153&section-1=L04,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. Limited to 18. 
101,CHEM,"ClassNumber(num='CHEM-153 L05', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=153&crn_in=10068&seq_numb_in=L05')","ClassExam(letter='', link='')",Chemical Principles Lab,10068,M 6:00 PM - 8:50 PM,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=153&section-1=L05,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. Limited to 18. 
102,CHEM,"ClassNumber(num='CHEM-153 L06', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=153&crn_in=10069&seq_numb_in=L06')","ClassExam(letter='', link='')",Chemical Principles Lab,10069,T 6:00 PM - 8:50 PM,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=153&section-1=L06,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. Limited to 18. 
103,CHEM,"ClassNumber(num='CHEM-153 L07', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=153&crn_in=10070&seq_numb_in=L07')","ClassExam(letter='', link='')",Chemical Principles Lab,10070,T 8:00 AM - 10:50 AM,Location info TBA,[],,,,[],http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=153&section-1=L07,"SeatInfo(max='Max Enroll: 0', taken='Max Enroll: 0', avail='Max Enroll: 0', wait_list='Max Enroll: 0')",A lecture section must be selected with lab. Limited to 18. 
